iso3,region,wave,year,studies,var,pct,n
AZE,Eastern Europe & Central Asia,7,2018,EVS,C002,91.58,1755
AZE,Eastern Europe & Central Asia,7,2018,EVS,C002_01,91.58,1755
AZE,Eastern Europe & Central Asia,7,2018,EVS,C001,55.36,1748
AZE,Eastern Europe & Central Asia,7,2018,EVS,C001_01,55.36,1748
AZE,Eastern Europe & Central Asia,7,2018,EVS,G052,19.77,1646
AZE,Eastern Europe & Central Asia,7,2018,EVS,G038,40.13,1708
AZE,Eastern Europe & Central Asia,7,2018,EVS,G040,29.14,1596
AZE,Eastern Europe & Central Asia,7,2018,EVS,G041,24.0,1573
AZE,Eastern Europe & Central Asia,7,2018,EVS,G043,40.48,1618
AZE,Eastern Europe & Central Asia,7,2018,EVS,E161,12.36,1773
AZE,Eastern Europe & Central Asia,7,2018,EVS,E156,28.97,1789
AZE,Eastern Europe & Central Asia,7,2018,EVS,E154,42.12,1792
AZE,Eastern Europe & Central Asia,7,2018,EVS,E157,8.47,1777
AZE,Eastern Europe & Central Asia,7,2018,EVS,E158,9.7,1772
AZE,Eastern Europe & Central Asia,7,2018,EVS,G007_36_B,71.28,1609
AZE,Eastern Europe & Central Asia,7,2018,EVS,G007_35_B,71.71,1612
AZE,Eastern Europe & Central Asia,7,2018,EVS,G007_34_B,85.68,1729
AZE,Eastern Europe & Central Asia,7,2018,EVS,G007_18_B,33.68,1778
AZE,Eastern Europe & Central Asia,7,2018,EVS,G033,75.6,1793
AZE,Eastern Europe & Central Asia,7,2018,EVS,G034,90.98,1787
AZE,Eastern Europe & Central Asia,7,2018,EVS,G035,84.93,1793
AZE,Eastern Europe & Central Asia,7,2018,EVS,G036,96.64,1797
AZE,Eastern Europe & Central Asia,7,2018,EVS,G006,96.9,1766
AZE,Eastern Europe & Central Asia,7,2018,EVS,A035,60.9,1795
AZE,Eastern Europe & Central Asia,7,2018,EVS,A165,28.23,1693
AZE,Eastern Europe & Central Asia,7,2018,EVS,A124_02,27.43,1659
AZE,Eastern Europe & Central Asia,7,2018,EVS,A124_06,31.68,1671
BEL,Western Europe,1,1981,EVS,G006,79.48,987
BEL,Western Europe,1,1981,EVS,A035,45.26,1145
BEL,Western Europe,1,1981,EVS,A165,28.72,1001
BEL,Western Europe,1,1981,EVS,A124_02,11.61,1145
BEL,Western Europe,1,1981,EVS,A124_06,15.41,1145
BEL,Western Europe,2,1990,EVS,C002,65.22,2676
BEL,Western Europe,2,1990,EVS,C001,37.72,2700
BEL,Western Europe,2,1990,EVS,C005,15.97,2558
BEL,Western Europe,2,1990,EVS,G007_01,13.36,2719
BEL,Western Europe,2,1990,EVS,G006,81.18,2536
BEL,Western Europe,2,1990,EVS,A035,69.5,2778
BEL,Western Europe,2,1990,EVS,A165,33.2,2576
BEL,Western Europe,2,1990,EVS,A124_02,17.14,2792
BEL,Western Europe,2,1990,EVS,A124_06,20.72,2792
BEL,Western Europe,4,1999,EVS,C002,55.74,1864
BEL,Western Europe,4,1999,EVS,C001,25.14,1879
BEL,Western Europe,4,1999,EVS,E143,62.62,1841
BEL,Western Europe,4,1999,EVS,E161,15.55,1898
BEL,Western Europe,4,1999,EVS,E156,13.69,1892
BEL,Western Europe,4,1999,EVS,E154,35.84,1902
BEL,Western Europe,4,1999,EVS,E157,8.87,1895
BEL,Western Europe,4,1999,EVS,E158,22.23,1889
BEL,Western Europe,4,1999,EVS,G006,75.18,1618
BEL,Western Europe,4,1999,EVS,A035,82.96,1907
BEL,Western Europe,4,1999,EVS,A165,30.68,1824
BEL,Western Europe,4,1999,EVS,A124_02,16.45,1912
BEL,Western Europe,4,1999,EVS,A124_06,18.24,1912
BEL,Western Europe,5,2009,EVS,C002,52.16,1503
BEL,Western Europe,5,2009,EVS,C001,18.72,1508
BEL,Western Europe,5,2009,EVS,E143,57.59,1493
BEL,Western Europe,5,2009,EVS,G038,40.85,1503
BEL,Western Europe,5,2009,EVS,G040,56.73,1502
BEL,Western Europe,5,2009,EVS,G041,59.8,1499
BEL,Western Europe,5,2009,EVS,G043,13.0,1506
BEL,Western Europe,5,2009,EVS,E161,15.1,1504
BEL,Western Europe,5,2009,EVS,E156,20.95,1504
BEL,Western Europe,5,2009,EVS,E154,49.35,1506
BEL,Western Europe,5,2009,EVS,E157,11.61,1503
BEL,Western Europe,5,2009,EVS,E158,12.93,1503
BEL,Western Europe,5,2009,EVS,G033,47.02,1508
BEL,Western Europe,5,2009,EVS,G034,95.65,1507
BEL,Western Europe,5,2009,EVS,G035,43.84,1507
BEL,Western Europe,5,2009,EVS,G036,89.16,1505
BEL,Western Europe,5,2009,EVS,G006,88.06,1410
BEL,Western Europe,5,2009,EVS,A035,81.83,1509
BEL,Western Europe,5,2009,EVS,A165,35.94,1498
BEL,Western Europe,5,2009,EVS,A124_02,5.67,1501
BEL,Western Europe,5,2009,EVS,A124_06,6.56,1501
BFA,Sub-Saharan Africa,5,2007,WVS,C002,71.72,1485
BFA,Sub-Saharan Africa,5,2007,WVS,C001,52.33,1481
BFA,Sub-Saharan Africa,5,2007,WVS,E143,11.78,1426
BFA,Sub-Saharan Africa,5,2007,WVS,G007_36_B,50.38,1437
BFA,Sub-Saharan Africa,5,2007,WVS,G007_35_B,44.61,1448
BFA,Sub-Saharan Africa,5,2007,WVS,G007_34_B,71.41,1476
BFA,Sub-Saharan Africa,5,2007,WVS,G007_18_B,28.51,1501
BFA,Sub-Saharan Africa,5,2007,WVS,G006,97.67,1503
BFA,Sub-Saharan Africa,5,2007,WVS,A035,69.36,1534
BFA,Sub-Saharan Africa,5,2007,WVS,A165,14.69,1443
BFA,Sub-Saharan Africa,5,2007,WVS,A124_02,9.97,1534
BFA,Sub-Saharan Africa,5,2007,WVS,A124_06,11.47,1534
BGD,South Asia,3,1996,WVS,C002,89.06,1454
BGD,South Asia,3,1996,WVS,C001,56.48,1489
BGD,South Asia,3,1996,WVS,G006,98.02,1514
BGD,South Asia,3,1996,WVS,A035,69.18,1525
BGD,South Asia,3,1996,WVS,A165,20.91,1492
BGD,South Asia,3,1996,WVS,A124_02,17.31,1525
BGD,South Asia,3,1996,WVS,A124_06,29.51,1525
BGD,South Asia,4,2002,WVS,C002,92.34,1462
BGD,South Asia,4,2002,WVS,C001,68.16,1476
BGD,South Asia,4,2002,WVS,E143,44.46,1354
BGD,South Asia,4,2002,WVS,G006,96.59,1495
BGD,South Asia,4,2002,WVS,A035,70.93,1500
BGD,South Asia,4,2002,WVS,A165,23.53,1483
BGD,South Asia,4,2002,WVS,A124_02,71.67,1500
BGD,South Asia,4,2002,WVS,A124_06,67.13,1500
BGD,South Asia,7,2018,WVS,H002_01,6.12,1193
BGD,South Asia,7,2018,WVS,H002_02,12.02,1165
BGD,South Asia,7,2018,WVS,H002_03,13.87,1161
BGD,South Asia,7,2018,WVS,H002_04,3.68,1088
BGD,South Asia,7,2018,WVS,H002_05,13.83,1135
BGD,South Asia,7,2018,WVS,C002,87.18,1186
BGD,South Asia,7,2018,WVS,C002_01,87.18,1186
BGD,South Asia,7,2018,WVS,C001,77.09,1183
BGD,South Asia,7,2018,WVS,C001_01,77.09,1183
BGD,South Asia,7,2018,WVS,E143,43.59,1138
BGD,South Asia,7,2018,WVS,G052,22.33,1200
BGD,South Asia,7,2018,WVS,G007_36_B,82.56,1147
BGD,South Asia,7,2018,WVS,G007_35_B,69.69,1181
BGD,South Asia,7,2018,WVS,G007_34_B,79.35,1196
BGD,South Asia,7,2018,WVS,G007_18_B,8.26,1199
BGD,South Asia,7,2018,WVS,G006,98.17,1199
BGD,South Asia,7,2018,WVS,A035,70.75,1200
BGD,South Asia,7,2018,WVS,A165,12.93,1199
BGD,South Asia,7,2018,WVS,A124_02,32.32,1182
BGD,South Asia,7,2018,WVS,A124_06,40.76,1163
BGR,Eastern Europe & Central Asia,2,1991,EVS,C002,86.53,980
BGR,Eastern Europe & Central Asia,2,1991,EVS,C001,45.58,985
BGR,Eastern Europe & Central Asia,2,1991,EVS,C005,45.58,928
BGR,Eastern Europe & Central Asia,2,1991,EVS,G007_01,13.78,1009
BGR,Eastern Europe & Central Asia,2,1991,EVS,G006,66.63,1001
BGR,Eastern Europe & Central Asia,2,1991,EVS,A035,51.55,1034
BGR,Eastern Europe & Central Asia,2,1991,EVS,A165,30.4,977
BGR,Eastern Europe & Central Asia,2,1991,EVS,A124_02,38.97,1034
BGR,Eastern Europe & Central Asia,2,1991,EVS,A124_06,34.43,1034
BGR,Eastern Europe & Central Asia,3,1997,WVS,C002,84.29,1012
BGR,Eastern Europe & Central Asia,3,1997,WVS,C001,35.28,1029
BGR,Eastern Europe & Central Asia,3,1997,WVS,E143,42.71,946
BGR,Eastern Europe & Central Asia,3,1997,WVS,G006,84.97,965
BGR,Eastern Europe & Central Asia,3,1997,WVS,A035,46.36,1072
BGR,Eastern Europe & Central Asia,3,1997,WVS,A165,28.6,888
BGR,Eastern Europe & Central Asia,3,1997,WVS,A124_02,17.26,1072
BGR,Eastern Europe & Central Asia,3,1997,WVS,A124_06,15.58,1072
BGR,Eastern Europe & Central Asia,4,1999,EVS,C002,88.2,969
BGR,Eastern Europe & Central Asia,4,1999,EVS,C001,38.91,960
BGR,Eastern Europe & Central Asia,4,1999,EVS,E143,60.4,878
BGR,Eastern Europe & Central Asia,4,1999,EVS,E161,9.1,927
BGR,Eastern Europe & Central Asia,4,1999,EVS,E156,30.39,955
BGR,Eastern Europe & Central Asia,4,1999,EVS,E154,30.86,967
BGR,Eastern Europe & Central Asia,4,1999,EVS,E157,12.47,922
BGR,Eastern Europe & Central Asia,4,1999,EVS,E158,24.42,919
BGR,Eastern Europe & Central Asia,4,1999,EVS,G006,68.99,941
BGR,Eastern Europe & Central Asia,4,1999,EVS,A035,59.27,995
BGR,Eastern Europe & Central Asia,4,1999,EVS,A165,26.91,935
BGR,Eastern Europe & Central Asia,4,1999,EVS,A124_02,28.13,1000
BGR,Eastern Europe & Central Asia,4,1999,EVS,A124_06,24.57,1000
BGR,Eastern Europe & Central Asia,5,2008,EVS+WVS,C002,83.85,2440
BGR,Eastern Europe & Central Asia,5,2008,EVS+WVS,C001,23.72,2401
BGR,Eastern Europe & Central Asia,5,2008,EVS+WVS,E143,44.25,2248
BGR,Eastern Europe & Central Asia,5,2008,EVS,G038,50.92,1370
BGR,Eastern Europe & Central Asia,5,2008,EVS,G040,49.89,1310
BGR,Eastern Europe & Central Asia,5,2008,EVS,G041,49.19,1232
BGR,Eastern Europe & Central Asia,5,2008,EVS,G043,44.37,1233
BGR,Eastern Europe & Central Asia,5,2008,EVS,E161,11.62,1411
BGR,Eastern Europe & Central Asia,5,2008,EVS,E156,31.34,1479
BGR,Eastern Europe & Central Asia,5,2008,EVS,E154,34.85,1476
BGR,Eastern Europe & Central Asia,5,2008,EVS,E157,14.47,1455
BGR,Eastern Europe & Central Asia,5,2008,EVS,E158,15.34,1440
BGR,Eastern Europe & Central Asia,5,2006,WVS,G007_36_B,55.9,857
BGR,Eastern Europe & Central Asia,5,2006,WVS,G007_35_B,55.24,881
BGR,Eastern Europe & Central Asia,5,2006,WVS,G007_34_B,80.05,966
BGR,Eastern Europe & Central Asia,5,2006,WVS,G007_18_B,25.55,988
BGR,Eastern Europe & Central Asia,5,2008,EVS,G033,84.33,1482
BGR,Eastern Europe & Central Asia,5,2008,EVS,G034,88.6,1459
BGR,Eastern Europe & Central Asia,5,2008,EVS,G035,88.76,1471
BGR,Eastern Europe & Central Asia,5,2008,EVS,G036,97.52,1485
BGR,Eastern Europe & Central Asia,5,2008,EVS+WVS,G006,80.56,2336
BGR,Eastern Europe & Central Asia,5,2008,EVS+WVS,A035,60.17,2467
BGR,Eastern Europe & Central Asia,5,2008,EVS+WVS,A165,19.63,2328
BGR,Eastern Europe & Central Asia,5,2008,EVS+WVS,A124_02,20.33,2419
BGR,Eastern Europe & Central Asia,5,2008,EVS+WVS,A124_06,17.77,2392
BGR,Eastern Europe & Central Asia,7,2017,EVS,C002,84.51,1537
BGR,Eastern Europe & Central Asia,7,2017,EVS,C002_01,84.51,1537
BGR,Eastern Europe & Central Asia,7,2017,EVS,C001,29.72,1524
BGR,Eastern Europe & Central Asia,7,2017,EVS,C001_01,29.72,1524
BGR,Eastern Europe & Central Asia,7,2017,EVS,G052,36.45,1434
BGR,Eastern Europe & Central Asia,7,2017,EVS,G038,48.32,1435
BGR,Eastern Europe & Central Asia,7,2017,EVS,G040,72.3,1473
BGR,Eastern Europe & Central Asia,7,2017,EVS,G041,79.13,1471
BGR,Eastern Europe & Central Asia,7,2017,EVS,G043,33.62,1252
BGR,Eastern Europe & Central Asia,7,2017,EVS,E161,13.19,1529
BGR,Eastern Europe & Central Asia,7,2017,EVS,E156,40.9,1542
BGR,Eastern Europe & Central Asia,7,2017,EVS,E154,49.19,1543
BGR,Eastern Europe & Central Asia,7,2017,EVS,E157,18.34,1517
BGR,Eastern Europe & Central Asia,7,2017,EVS,E158,17.21,1510
BGR,Eastern Europe & Central Asia,7,2017,EVS,G007_36_B,58.09,1436
BGR,Eastern Europe & Central Asia,7,2017,EVS,G007_35_B,56.12,1458
BGR,Eastern Europe & Central Asia,7,2017,EVS,G007_34_B,72.37,1547
BGR,Eastern Europe & Central Asia,7,2017,EVS,G007_18_B,28.6,1546
BGR,Eastern Europe & Central Asia,7,2017,EVS,G033,88.81,1542
BGR,Eastern Europe & Central Asia,7,2017,EVS,G034,94.89,1538
BGR,Eastern Europe & Central Asia,7,2017,EVS,G035,89.47,1530
BGR,Eastern Europe & Central Asia,7,2017,EVS,G036,95.64,1545
BGR,Eastern Europe & Central Asia,7,2017,EVS,G006,85.07,1498
BGR,Eastern Europe & Central Asia,7,2017,EVS,A035,65.96,1535
BGR,Eastern Europe & Central Asia,7,2017,EVS,A165,17.55,1518
BGR,Eastern Europe & Central Asia,7,2017,EVS,A124_02,40.02,1290
BGR,Eastern Europe & Central Asia,7,2017,EVS,A124_06,57.15,1347
BIH,Eastern Europe & Central Asia,3,1998,WVS,C002,34.11,1152
BIH,Eastern Europe & Central Asia,3,1998,WVS,C001,39.97,1186
BIH,Eastern Europe & Central Asia,3,1998,WVS,E143,26.27,1123
BIH,Eastern Europe & Central Asia,3,1998,WVS,G006,86.52,1172
BIH,Eastern Europe & Central Asia,3,1998,WVS,A035,61.33,1200
BIH,Eastern Europe & Central Asia,3,1998,WVS,A165,28.31,1141
BIH,Eastern Europe & Central Asia,3,1998,WVS,A124_02,24.5,1200
BIH,Eastern Europe & Central Asia,3,1998,WVS,A124_06,20.0,1200
BIH,Eastern Europe & Central Asia,4,2001,WVS,C002,9.41,1169
BIH,Eastern Europe & Central Asia,4,2001,WVS,C001,26.5,1181
BIH,Eastern Europe & Central Asia,4,2001,WVS,E143,28.42,1154
BIH,Eastern Europe & Central Asia,4,2001,WVS,G006,68.79,1128
BIH,Eastern Europe & Central Asia,4,2001,WVS,A035,71.67,1200
BIH,Eastern Europe & Central Asia,4,2001,WVS,A165,15.78,1185
BIH,Eastern Europe & Central Asia,4,2001,WVS,A124_02,13.25,1200
BIH,Eastern Europe & Central Asia,4,2001,WVS,A124_06,24.83,1200
BIH,Eastern Europe & Central Asia,5,2008,EVS,C002,84.38,1494
BIH,Eastern Europe & Central Asia,5,2008,EVS,C001,31.37,1495
BIH,Eastern Europe & Central Asia,5,2008,EVS,E143,39.11,1462
BIH,Eastern Europe & Central Asia,5,2008,EVS,G038,42.82,1462
BIH,Eastern Europe & Central Asia,5,2008,EVS,G040,38.62,1437
BIH,Eastern Europe & Central Asia,5,2008,EVS,G041,38.43,1431
BIH,Eastern Europe & Central Asia,5,2008,EVS,G043,37.68,1431
BIH,Eastern Europe & Central Asia,5,2008,EVS,E161,26.79,1495
BIH,Eastern Europe & Central Asia,5,2008,EVS,E156,28.19,1496
BIH,Eastern Europe & Central Asia,5,2008,EVS,E154,41.78,1502
BIH,Eastern Europe & Central Asia,5,2008,EVS,E157,16.2,1499
BIH,Eastern Europe & Central Asia,5,2008,EVS,E158,17.05,1494
BIH,Eastern Europe & Central Asia,5,2008,EVS,G033,73.81,1484
BIH,Eastern Europe & Central Asia,5,2008,EVS,G034,64.01,1476
BIH,Eastern Europe & Central Asia,5,2008,EVS,G035,69.83,1483
BIH,Eastern Europe & Central Asia,5,2008,EVS,G036,68.79,1480
BIH,Eastern Europe & Central Asia,5,2008,EVS,G006,60.61,1420
BIH,Eastern Europe & Central Asia,5,2008,EVS,A035,58.56,1512
BIH,Eastern Europe & Central Asia,5,2008,EVS,A165,26.54,1463
BIH,Eastern Europe & Central Asia,5,2008,EVS,A124_02,14.3,1450
BIH,Eastern Europe & Central Asia,5,2008,EVS,A124_06,14.91,1454
BIH,Eastern Europe & Central Asia,7,2019,EVS,C002,87.23,1713
BIH,Eastern Europe & Central Asia,7,2019,EVS,C002_01,87.23,1713
BIH,Eastern Europe & Central Asia,7,2019,EVS,C001,40.36,1711
BIH,Eastern Europe & Central Asia,7,2019,EVS,C001_01,40.36,1711
BIH,Eastern Europe & Central Asia,7,2019,EVS,G052,51.37,1670
BIH,Eastern Europe & Central Asia,7,2019,EVS,G038,23.28,1600
BIH,Eastern Europe & Central Asia,7,2019,EVS,G040,66.26,1661
BIH,Eastern Europe & Central Asia,7,2019,EVS,G041,68.37,1643
BIH,Eastern Europe & Central Asia,7,2019,EVS,G043,40.96,1527
BIH,Eastern Europe & Central Asia,7,2019,EVS,E161,34.71,1692
BIH,Eastern Europe & Central Asia,7,2019,EVS,E156,38.35,1709
BIH,Eastern Europe & Central Asia,7,2019,EVS,E154,43.03,1713
BIH,Eastern Europe & Central Asia,7,2019,EVS,E157,18.76,1705
BIH,Eastern Europe & Central Asia,7,2019,EVS,E158,21.59,1708
BIH,Eastern Europe & Central Asia,7,2019,EVS,G007_36_B,47.92,1691
BIH,Eastern Europe & Central Asia,7,2019,EVS,G007_35_B,48.38,1692
BIH,Eastern Europe & Central Asia,7,2019,EVS,G007_34_B,76.59,1716
BIH,Eastern Europe & Central Asia,7,2019,EVS,G007_18_B,30.82,1720
BIH,Eastern Europe & Central Asia,7,2019,EVS,G033,77.5,1710
BIH,Eastern Europe & Central Asia,7,2019,EVS,G034,82.98,1717
BIH,Eastern Europe & Central Asia,7,2019,EVS,G035,75.25,1711
BIH,Eastern Europe & Central Asia,7,2019,EVS,G036,86.28,1716
BIH,Eastern Europe & Central Asia,7,2019,EVS,G006,73.97,1669
BIH,Eastern Europe & Central Asia,7,2019,EVS,A035,58.91,1722
BIH,Eastern Europe & Central Asia,7,2019,EVS,A165,9.74,1706
BIH,Eastern Europe & Central Asia,7,2019,EVS,A124_02,24.8,1657
BIH,Eastern Europe & Central Asia,7,2019,EVS,A124_06,31.86,1658
BLR,Eastern Europe & Central Asia,2,1990,WVS,C002,56.13,987
BLR,Eastern Europe & Central Asia,2,1990,WVS,C001,37.76,980
BLR,Eastern Europe & Central Asia,2,1990,WVS,G006,82.3,983
BLR,Eastern Europe & Central Asia,2,1990,WVS,A035,79.8,1015
BLR,Eastern Europe & Central Asia,2,1990,WVS,A165,25.48,997
BLR,Eastern Europe & Central Asia,2,1990,WVS,A124_02,16.75,1015
BLR,Eastern Europe & Central Asia,2,1990,WVS,A124_06,17.04,1015
BLR,Eastern Europe & Central Asia,3,1996,WVS,C002,73.26,1986
BLR,Eastern Europe & Central Asia,3,1996,WVS,C001,44.64,2023
BLR,Eastern Europe & Central Asia,3,1996,WVS,E143,29.53,1964
BLR,Eastern Europe & Central Asia,3,1996,WVS,G006,79.28,1955
BLR,Eastern Europe & Central Asia,3,1996,WVS,A035,59.66,2092
BLR,Eastern Europe & Central Asia,3,1996,WVS,A165,24.07,1998
BLR,Eastern Europe & Central Asia,3,1996,WVS,A124_02,5.02,2092
BLR,Eastern Europe & Central Asia,3,1996,WVS,A124_06,6.26,2092
BLR,Eastern Europe & Central Asia,4,2000,EVS,C002,85.14,962
BLR,Eastern Europe & Central Asia,4,2000,EVS,C001,24.82,947
BLR,Eastern Europe & Central Asia,4,2000,EVS,E143,46.7,893
BLR,Eastern Europe & Central Asia,4,2000,EVS,E161,9.37,982
BLR,Eastern Europe & Central Asia,4,2000,EVS,E156,50.56,989
BLR,Eastern Europe & Central Asia,4,2000,EVS,E154,38.0,992
BLR,Eastern Europe & Central Asia,4,2000,EVS,E157,31.0,984
BLR,Eastern Europe & Central Asia,4,2000,EVS,E158,34.42,982
BLR,Eastern Europe & Central Asia,4,2000,EVS,G007_01,20.66,934
BLR,Eastern Europe & Central Asia,4,2000,EVS,G006,72.47,908
BLR,Eastern Europe & Central Asia,4,2000,EVS,A035,72.16,995
BLR,Eastern Europe & Central Asia,4,2000,EVS,A165,41.85,908
BLR,Eastern Europe & Central Asia,4,2000,EVS,A124_02,16.5,1000
BLR,Eastern Europe & Central Asia,4,2000,EVS,A124_06,17.1,1000
BLR,Eastern Europe & Central Asia,5,2008,EVS,C002,81.33,1441
BLR,Eastern Europe & Central Asia,5,2008,EVS,C001,26.54,1425
BLR,Eastern Europe & Central Asia,5,2008,EVS,E143,32.96,1431
BLR,Eastern Europe & Central Asia,5,2008,EVS,G038,50.08,1448
BLR,Eastern Europe & Central Asia,5,2008,EVS,G040,56.58,1428
BLR,Eastern Europe & Central Asia,5,2008,EVS,G041,45.48,1380
BLR,Eastern Europe & Central Asia,5,2008,EVS,G043,34.77,1348
BLR,Eastern Europe & Central Asia,5,2008,EVS,E161,12.09,1468
BLR,Eastern Europe & Central Asia,5,2008,EVS,E156,34.57,1475
BLR,Eastern Europe & Central Asia,5,2008,EVS,E154,31.23,1487
BLR,Eastern Europe & Central Asia,5,2008,EVS,E157,12.79,1467
BLR,Eastern Europe & Central Asia,5,2008,EVS,E158,17.1,1463
BLR,Eastern Europe & Central Asia,5,2008,EVS,G033,67.63,1485
BLR,Eastern Europe & Central Asia,5,2008,EVS,G034,92.51,1478
BLR,Eastern Europe & Central Asia,5,2008,EVS,G035,62.09,1482
BLR,Eastern Europe & Central Asia,5,2008,EVS,G036,74.52,1489
BLR,Eastern Europe & Central Asia,5,2008,EVS,G006,88.18,1371
BLR,Eastern Europe & Central Asia,5,2008,EVS,A035,64.18,1500
BLR,Eastern Europe & Central Asia,5,2008,EVS,A165,45.4,1367
BLR,Eastern Europe & Central Asia,5,2008,EVS,A124_02,18.51,1447
BLR,Eastern Europe & Central Asia,5,2008,EVS,A124_06,27.46,1447
BLR,Eastern Europe & Central Asia,6,2011,WVS,H002_01,11.15,1282
BLR,Eastern Europe & Central Asia,6,2011,WVS,H002_02,58.5,1431
BLR,Eastern Europe & Central Asia,6,2011,WVS,H002_03,17.68,1170
BLR,Eastern Europe & Central Asia,6,2011,WVS,H002_04,1.02,814
BLR,Eastern Europe & Central Asia,6,2011,WVS,H002_05,5.88,711
BLR,Eastern Europe & Central Asia,6,2011,WVS,C002,67.86,1469
BLR,Eastern Europe & Central Asia,6,2011,WVS,C001,29.32,1449
BLR,Eastern Europe & Central Asia,6,2011,WVS,G007_36_B,57.35,1522
BLR,Eastern Europe & Central Asia,6,2011,WVS,G007_35_B,59.25,1521
BLR,Eastern Europe & Central Asia,6,2011,WVS,G007_34_B,77.76,1526
BLR,Eastern Europe & Central Asia,6,2011,WVS,G007_18_B,31.37,1532
BLR,Eastern Europe & Central Asia,6,2011,WVS,G006,81.77,1437
BLR,Eastern Europe & Central Asia,6,2011,WVS,A035,60.72,1535
BLR,Eastern Europe & Central Asia,6,2011,WVS,A165,35.22,1419
BLR,Eastern Europe & Central Asia,6,2011,WVS,A124_02,23.1,1535
BLR,Eastern Europe & Central Asia,6,2011,WVS,A124_06,33.45,1535
BLR,Eastern Europe & Central Asia,7,2018,EVS,C002,81.76,1525
BLR,Eastern Europe & Central Asia,7,2018,EVS,C002_01,81.76,1525
BLR,Eastern Europe & Central Asia,7,2018,EVS,C001,25.98,1523
BLR,Eastern Europe & Central Asia,7,2018,EVS,C001_01,25.98,1523
BLR,Eastern Europe & Central Asia,7,2018,EVS,G052,15.91,1420
BLR,Eastern Europe & Central Asia,7,2018,EVS,G038,48.17,1507
BLR,Eastern Europe & Central Asia,7,2018,EVS,G040,43.44,1480
BLR,Eastern Europe & Central Asia,7,2018,EVS,G041,45.44,1460
BLR,Eastern Europe & Central Asia,7,2018,EVS,G043,29.71,1447
BLR,Eastern Europe & Central Asia,7,2018,EVS,E161,14.54,1535
BLR,Eastern Europe & Central Asia,7,2018,EVS,E156,33.48,1539
BLR,Eastern Europe & Central Asia,7,2018,EVS,E154,26.34,1538
BLR,Eastern Europe & Central Asia,7,2018,EVS,E157,13.6,1532
BLR,Eastern Europe & Central Asia,7,2018,EVS,E158,15.5,1529
BLR,Eastern Europe & Central Asia,7,2018,EVS,G007_36_B,55.87,1354
BLR,Eastern Europe & Central Asia,7,2018,EVS,G007_35_B,55.56,1345
BLR,Eastern Europe & Central Asia,7,2018,EVS,G007_34_B,79.29,1498
BLR,Eastern Europe & Central Asia,7,2018,EVS,G007_18_B,27.4,1516
BLR,Eastern Europe & Central Asia,7,2018,EVS,G033,68.73,1539
BLR,Eastern Europe & Central Asia,7,2018,EVS,G034,90.92,1537
BLR,Eastern Europe & Central Asia,7,2018,EVS,G035,60.93,1535
BLR,Eastern Europe & Central Asia,7,2018,EVS,G036,73.1,1542
BLR,Eastern Europe & Central Asia,7,2018,EVS,G006,90.26,1418
BLR,Eastern Europe & Central Asia,7,2018,EVS,A035,55.39,1544
BLR,Eastern Europe & Central Asia,7,2018,EVS,A165,42.21,1468
BLR,Eastern Europe & Central Asia,7,2018,EVS,A124_02,20.01,1508
BLR,Eastern Europe & Central Asia,7,2018,EVS,A124_06,33.13,1503
BOL,Latin America,7,2017,WVS,H002_01,21.02,2055
BOL,Latin America,7,2017,WVS,H002_02,48.96,2059
BOL,Latin America,7,2017,WVS,H002_03,7.94,1977
BOL,Latin America,7,2017,WVS,H002_04,16.02,2016
BOL,Latin America,7,2017,WVS,H002_05,13.55,1904
BOL,Latin America,7,2017,WVS,C002,86.09,2041
BOL,Latin America,7,2017,WVS,C002_01,86.09,2041
BOL,Latin America,7,2017,WVS,C001,30.61,2055
BOL,Latin America,7,2017,WVS,C001_01,30.61,2055
BOL,Latin America,7,2017,WVS,E143,71.09,1989
BOL,Latin America,7,2017,WVS,G052,22.32,2003
BOL,Latin America,7,2017,WVS,G007_36_B,82.12,2041
BOL,Latin America,7,2017,WVS,G007_35_B,67.11,2037
BOL,Latin America,7,2017,WVS,G007_34_B,89.48,2063
BOL,Latin America,7,2017,WVS,G007_18_B,66.31,2063
BOL,Latin America,7,2017,WVS,G006,90.92,2059
BOL,Latin America,7,2017,WVS,A035,72.9,2059
BOL,Latin America,7,2017,WVS,A165,8.6,2047
BOL,Latin America,7,2017,WVS,A124_02,5.28,1800
BOL,Latin America,7,2017,WVS,A124_06,10.22,1800
