player_id,given_name,family_name,birth_date,pan_wd_id,pan_wp_id,pan_slug,pan_name,pan_occupation,match_method
P-04434,Abdulmalek,Al-Khaibri,1986-03-13,Q16218584,39563005,Abdulmalek_Al-Khaibri,Abdulmalek Al-Khaibri,SOCCER PLAYER,slug_exacto
P-76946,Abdulaziz,Al-Khathran,1973-07-31,Q317495,5230092,Abdulaziz_Khathran,Abdulaziz Khathran,SOCCER PLAYER,slug_exacto
P-44462,Mohammed,Al-Khilaiwi,1971-08-21,Q2733507,2944857,Mohammed_Al-Khilaiwi,Mohammed Al-Khilaiwi,SOCCER PLAYER,slug_exacto
P-29107,Mohammed,Al-Khojali,1973-01-15,Q2735301,6094480,Mohammed_Al-Khojali,Mohammed Al-Khojali,SOCCER PLAYER,slug_exacto
P-20216,Abdulellah,Al-Malki,1994-10-11,Q22947419,49913134,Abdulellah_Al-Malki,Abdulellah Al-Malki,SOCCER PLAYER,slug_exacto
P-61496,Abdullah,Al-Mayouf,1987-01-23,Q22245519,49206971,Abdullah_Al-Mayouf,Abdullah Al-Mayouf,SOCCER PLAYER,slug_exacto
P-89920,Fahad,Al-Mehallel,1970-11-11,Q548362,6866168,Fahad_Al-Mehallel,Fahad Al-Mehallel,SOCCER PLAYER,slug_exacto
P-77853,Housain,Al-Mogahwi,1988-03-24,Q10558666,39020226,Housain_Al-Mogahwi,Housain Al-Mogahwi,SOCCER PLAYER,slug_exacto
P-48279,Hamad,Al-Montashari,1982-06-22,Q344131,3651339,Hamad_Al-Montashari,Hamad Al-Montashari,SOCCER PLAYER,slug_exacto
P-40442,Yasser,Al-Mosailem,1984-02-27,Q2083033,15631963,Yasser_Al-Mosailem,Yasser Al-Mosailem,SOCCER PLAYER,slug_exacto
P-24301,Fahad,Al-Muwallad,1994-09-14,Q4116187,36634880,Fahad_Al-Muwallad,Fahad Al-Muwallad,SOCCER PLAYER,slug_exacto
P-78753,Khalid,Al-Muwallid,1971-11-23,Q2618153,6094699,Khaled_Massad,Khaled Massad,SOCCER PLAYER,api_qid
P-87569,Sami,Al-Najei,1997-02-07,Q24038082,50480984,Sami_Al-Najei,Sami Al-Najei,SOCCER PLAYER,slug_exacto
P-41428,Saeed,Al-Owairan,1967-08-19,Q381686,2092415,Saeed_Al-Owairan,Saeed Al-Owairan,SOCCER PLAYER,slug_exacto
P-85438,Mohammed,Al-Owais,1991-10-10,Q22677970,49381183,Mohammed_Al-Owais,Mohammed Al-Owais,SOCCER PLAYER,slug_exacto
P-15273,Jamal,Al-Qabendi,1959-04-07,Q570708,33207820,Jamal_Al-Qabendi,Jamal Al-Qabendi,SOCCER PLAYER,slug_exacto
P-84226,Naif,Al-Qadi,1979-04-03,Q726662,5322811,Naif_Al-Qadi,Naif Al-Qadi,SOCCER PLAYER,slug_exacto
P-87114,Yasser,Al-Qahtani,1982-10-10,Q328750,3091841,Yasser_Al-Qahtani,Yasser Al-Qahtani,SOCCER PLAYER,slug_exacto
P-15161,Bassam,Al-Rawi,1997-12-16,Q39525455,59525591,Bassam_Al-Rawi,Bassam Al-Rawi,SOCCER PLAYER,slug_exacto
P-06659,Mohammed,Al-Rubaie,1997-08-14,Q60199067,59508960,Mohammed_Al-Rubaie,Mohammed Al-Rubaie,SOCCER PLAYER,slug_exacto
P-43829,Hussein,Al-Sadiq,1973-10-15,Q959580,6866240,Hussein_Al-Sadiq,Hussein Al-Sadiq,SOCCER PLAYER,slug_exacto
P-83734,Mohammad,Al-Sahlawi,1987-01-10,Q6891737,23070981,Mohammad_Al-Sahlawi,Mohammad Al-Sahlawi,SOCCER PLAYER,slug_exacto
P-92151,Ibrahim,Al-Shahrani,1974-07-21,Q1381536,6093416,Ibrahim_Suwayed,Ibrahim Suwayed,SOCCER PLAYER,api_qid
P-45457,Yasser,Al-Shahrani,1992-05-25,Q2888773,36906665,Yasser_Al-Shahrani,Yasser Al-Shahrani,SOCCER PLAYER,slug_exacto
P-11262,Mohammad,Al-Shalhoub,1980-12-08,Q531483,5317670,Mohammad_Al-Shalhoub,Mohammad Al-Shalhoub,SOCCER PLAYER,slug_exacto
P-70879,Saad,Al-Sheeb,1990-02-19,Q3944165,25076358,Saad_Al_Sheeb,Saad Al Sheeb,SOCCER PLAYER,api_qid
P-48349,Fouzi,Al-Shehri,1980-05-15,Q1398873,6094384,Fouzi_Al-Shehri,Fouzi Al-Shehri,SOCCER PLAYER,slug_exacto
P-37308,Saleh,Al-Shehri,1993-11-01,Q7403894,36936543,Saleh_Al-Shehri,Saleh Al-Shehri,SOCCER PLAYER,slug_exacto
P-23568,Yahya,Al-Shehri,1990-06-26,Q8046913,29928446,Yahya_Al-Shehri,Yahya Al-Shehri,SOCCER PLAYER,slug_exacto
P-61662,Hamoud,Al-Shemmari,1960-09-26,,,,,,sin_match
P-88598,Yussef,Al-Suwayed,1958-09-20,,,,,,sin_match
P-02755,Yassir,Al-Taifi,1971-05-10,,,,,,sin_match
P-11032,Adnan,Al-Talyani,1964-10-30,Q359830,1563605,Adnan_Al_Talyani,Adnan Al Talyani,SOCCER PLAYER,slug_exacto
P-93173,Hassan,Al-Tambakti,1999-02-09,Q45108287,62024152,Hassan_Al-Tambakti,Hassan Al-Tambakti,SOCCER PLAYER,slug_exacto
P-21692,Ahmed,Al-Tarabulsi,1947-03-22,,,,,,sin_match
P-20886,Nawaf,Al-Temyat,1976-06-28,Q381957,2575376,Nawaf_Al-Temyat,Nawaf Al-Temyat,SOCCER PLAYER,slug_exacto
P-12568,Mansour,Al-Thagafi,1979-01-14,,,,,,sin_match
P-30161,Yousuf,Al-Thunayan,1963-11-18,Q2440373,3086234,Yousuf_Al-Thunayan,Yousuf Al-Thunayan,SOCCER PLAYER,slug_exacto
P-75813,Abdullah,Al-Waked,1975-09-29,Q317750,6094841,Abdullah_Al-Waked,Abdullah Al-Waked,SOCCER PLAYER,slug_exacto
P-00683,Al Hasan,Al-Yami,1972-08-21,Q285371,4220370,Al_Hasan_Al-Yami,Al Hasan Al-Yami,SOCCER PLAYER,slug_exacto
P-57100,Ahmed,Alaaeldin,1993-01-31,Q4695740,32728492,Ahmed_Alaaeldin,Ahmed Alaaeldin,SOCCER PLAYER,slug_exacto
P-30493,Stefan,Aladzhov,1947-10-18,,,,,,sin_match
P-50217,Ahmed,Alaoui,1949-01-01,,,,,,sin_match
P-62567,Zakaria,Alaoui,1966-06-17,,,,,,sin_match
P-01416,Jordi,Alba,1989-03-21,Q187159,24890422,Jordi_Alba,Jordi Alba,SOCCER PLAYER,slug_exacto
P-32516,Ernesto,Albarracín,1907-09-25,Q2696573,33247868,Ernesto_Albarracín,Ernesto Albarracín,SOCCER PLAYER,slug_exacto
P-21683,David,Albelda,1977-09-01,Q294852,4149916,David_Albelda,David Albelda,SOCCER PLAYER,slug_exacto
P-21188,Flórián,Albert,1941-09-15,Q201534,1323135,Flórián_Albert,Flórián Albert,SOCCER PLAYER,api_qid
P-43307,Philippe,Albert,1967-08-10,Q563065,2935301,Philippe_Albert,Philippe Albert,SOCCER PLAYER,slug_exacto
P-87231,Demetrio,Albertini,1971-08-23,Q245011,1504855,Demetrio_Albertini,Demetrio Albertini,SOCCER PLAYER,slug_exacto
P-25829,Carlos,Alberto,1944-07-17,Q295262,615797,Carlos_Alberto_Torres,Carlos Alberto Torres,SOCCER PLAYER,slug_exacto
P-70569,Julio,Alberto,1958-10-07,Q1947271,9316991,Julio_Alberto_Moreno,Julio Alberto Moreno,SOCCER PLAYER,api_qid
P-73673,Enrico,Albertosi,1939-11-02,Q459778,5920682,Enrico_Albertosi,Enrico Albertosi,SOCCER PLAYER,slug_exacto
P-24647,Raúl,Albiol,1985-09-04,Q4599,6707957,Raúl_Albiol,Raúl Albiol,SOCCER PLAYER,slug_exacto
P-39517,Arthur,Albiston,1957-07-14,Q462137,1498169,Arthur_Albiston,Arthur Albiston,SOCCER PLAYER,slug_exacto
P-75764,Miiko,Albornoz,1990-11-30,Q2946141,23093517,Miiko_Albornoz,Miiko Albornoz,SOCCER PLAYER,slug_exacto
P-43807,Mario,Alborta,1910-09-19,Q2627511,31518774,Mario_Alborta,Mario Alborta,SOCCER PLAYER,slug_exacto
P-82536,Ernst,Albrecht,1907-11-12,Q641199,3414830,Ernst_Albrecht_(footballer),Ernst Albrecht,SOCCER PLAYER,slug_exacto
P-06647,Milan,Albrecht,1950-07-16,,,,,,sin_match
P-27099,Rafael,Albrecht,1941-08-23,Q1360086,11700015,Rafael_Albrecht,Rafael Albrecht,SOCCER PLAYER,slug_exacto
P-59999,Chris,Albright,1979-01-14,Q302857,1203580,Chris_Albright,Chris Albright,SOCCER PLAYER,slug_exacto
P-76189,Gheorghe,Albu,1909-09-12,Q113972,24296658,Gheorghe_Albu,Gheorghe Albu,SOCCER PLAYER,slug_exacto
P-87859,Antolín,Alcaraz,1982-07-30,Q215431,10997985,Antolín_Alcaraz,Antolín Alcaraz,SOCCER PLAYER,slug_exacto
P-34547,Francisco,Alcaraz,1960-10-04,,,,,,sin_match
P-09225,Joseph,Alcazar,1911-06-15,Q586731,11556671,Joseph_Alcazar,Joseph Alcazar,SOCCER PLAYER,slug_exacto
P-66524,not applicable,Alcindo,1945-12-16,Q2629254,13205502,Alcindo,Alcindo,SOCCER PLAYER,api_qid
P-56505,not applicable,Aldair,1965-11-30,Q297721,1596378,Aldair,Aldair,SOCCER PLAYER,slug_exacto
P-70547,Toby,Alderweireld,1989-03-02,Q128840,21160092,Toby_Alderweireld,Toby Alderweireld,SOCCER PLAYER,slug_exacto
P-42603,John,Aldridge,1958-09-18,Q342826,1208731,John_Aldridge,John Aldridge,SOCCER PLAYER,slug_exacto
P-86677,Sergei,Aleinikov,1961-11-07,Q355825,6362668,Sergei_Aleinikov,Sergei Aleinikov,SOCCER PLAYER,slug_exacto
P-80210,Juan Manuel,Alejandrez,1944-05-17,,,,,,sin_match
P-96679,Petar,Aleksandrov,1962-12-07,Q654644,6691893,Petar_Aleksandrov,Petar Aleksandrov,SOCCER PLAYER,slug_exacto
P-76896,not applicable,Alemão,1961-11-22,Q615292,3659480,"Alemão_(footballer,_born_1961)",Alemão,SOCCER PLAYER,slug_exacto
P-82861,Ahmad,Alenemeh,1982-10-10,Q4695254,18830217,Ahmad_Alenemeh,Ahmad Alenemeh,SOCCER PLAYER,slug_exacto
P-51792,Dmitri,Alenichev,1972-10-20,Q526233,1132421,Dmitri_Alenichev,Dmitri Alenichev,SOCCER PLAYER,slug_exacto
P-05318,Trent,Alexander-Arnold,1998-10-07,Q27569376,52095403,Trent_Alexander-Arnold,Trent Alexander-Arnold,SOCCER PLAYER,slug_exacto
P-42808,Niclas,Alexandersson,1971-12-29,Q258214,1925347,Niclas_Alexandersson,Niclas Alexandersson,SOCCER PLAYER,slug_exacto
P-80966,Alexis,Alexandris,1968-10-21,Q610234,10085160,Alexis_Alexandris,Alexis Alexandris,SOCCER PLAYER,slug_exacto
P-22433,José Ramón,Alexanko,1956-05-19,Q442537,4845890,José_Ramón_Alexanko,José Ramón Alexanko,SOCCER PLAYER,slug_exacto
P-20597,Alexis,Alexiou,1963-09-08,,,,,,sin_match
P-98623,Alexis,Alexoudis,1972-06-20,,,,,,sin_match
P-21488,Mauricio,Alfaro,1956-02-13,,,,,,sin_match
P-82853,Wardy,Alfaro,1977-12-31,Q723960,5018047,Wardy_Alfaro,Wardy Alfaro,SOCCER PLAYER,slug_exacto
P-00034,not applicable,Alfonso,1972-09-26,Q317322,5476389,Alfonso_Pérez,Alfonso Pérez,SOCCER PLAYER,slug_exacto
P-83086,not applicable,Alfredo,1920-01-01,Q2712996,5930848,Alfredo_II,Alfredo II,SOCCER PLAYER,api_qid
P-93949,not applicable,Alfredo,1924-10-27,,,,,,sin_match
P-06277,not applicable,Alfredo,1946-10-18,,,,,,sin_match
P-11079,Víctor Celestino,Algarañaz,1926-04-06,,,,,,sin_match
P-01930,Almoez,Ali,1996-08-19,Q21011188,49154372,Almoez_Ali,Almoez Ali,SOCCER PLAYER,slug_exacto
P-32244,Jamal,Ali,1956-02-02,,,,,,sin_match
P-21531,not applicable,Alisson,1992-10-02,Q18237361,44160600,Alisson,Alisson,SOCCER PLAYER,slug_exacto
P-76590,Rafael,Alkorta,1968-09-16,Q122329,5000750,Rafael_Alkorta,Rafael Alkorta,SOCCER PLAYER,slug_exacto
P-85841,Javad,Allahverdi,1954-07-16,,,,,,sin_match
P-72460,Thomson,Allan,1946-10-05,,,,,,sin_match
P-56076,Karim,Allawi,1960-04-01,,,,,,sin_match
P-08949,Khalil,Allawi,1958-09-06,,,,,,sin_match
P-45212,Marcus,Allbäck,1973-07-05,Q313610,729255,Marcus_Allbäck,Marcus Allbäck,SOCCER PLAYER,slug_exacto
P-71223,Ivor,Allchurch,1929-10-16,Q944231,1110987,Ivor_Allchurch,Ivor Allchurch,SOCCER PLAYER,slug_exacto
P-00452,Len,Allchurch,1933-09-12,,,,,,sin_match
P-22402,Luigi,Allemandi,1903-11-18,Q470529,6959345,Luigi_Allemandi,Luigi Allemandi,SOCCER PLAYER,slug_exacto
P-14618,Anton,Allemann,1936-01-06,Q587932,18719962,Anton_Allemann,Anton Allemann,SOCCER PLAYER,slug_exacto
P-71588,Willy,Allemann,1942-06-10,,,,,,sin_match
P-92761,Joe,Allen,1990-03-14,Q313250,12188975,Joe_Allen,Joe Allen,SOCCER PLAYER,slug_exacto
P-65532,Karl,Allgöwer,1957-01-05,Q68759,3426960,Karl_Allgöwer,Karl Allgöwer,SOCCER PLAYER,slug_exacto
P-83363,Dele,Alli,1996-04-11,Q10553748,38658546,Dele_Alli,Dele Alli,SOCCER PLAYER,slug_exacto
P-95392,Klaus,Allofs,1956-12-05,Q166336,3437804,Klaus_Allofs,Klaus Allofs,SOCCER PLAYER,slug_exacto
P-17092,Thomas,Allofs,1959-11-17,Q703224,3438723,Thomas_Allofs,Thomas Allofs,SOCCER PLAYER,slug_exacto
P-56659,Thiago,Almada,2001-04-26,Q57293140,58731577,Thiago_Almada,Thiago Almada,SOCCER PLAYER,slug_exacto
P-75772,André,Almeida,1990-09-10,Q1496559,25767522,André_Almeida,André Almeida,SOCCER PLAYER,slug_exacto
P-14428,Hugo,Almeida,1984-05-23,Q105887,5845638,Hugo_Almeida,Hugo Almeida,SOCCER PLAYER,slug_exacto
P-63886,not applicable,Almeida,1910-12-02,,,,,,sin_match
P-88203,Matías,Almeyda,1973-12-21,Q359494,5680030,Matías_Almeyda,Matías Almeyda,SOCCER PLAYER,slug_exacto
P-17215,Erik,Almgren,1908-01-28,Q937989,22249737,Erik_Almgren,Erik Almgren,SOCCER PLAYER,slug_exacto
P-83449,Sergio,Almirón,1958-11-18,Q281512,6453726,Sergio_Omar_Almirón,Sergio Omar Almirón,SOCCER PLAYER,slug_exacto
P-84240,Bobby,Almond,1951-04-16,,,,,,sin_match
P-63567,Nicolas,Alnoudji,1979-12-09,Q2603834,5635870,Nicolas_Alnoudji,Nicolas Alnoudji,SOCCER PLAYER,slug_exacto
P-59039,John,Aloisi,1976-02-05,Q311216,2312338,John_Aloisi,John Aloisi,SOCCER PLAYER,slug_exacto
P-18120,Faustino,Alonso,1961-02-15,,,,,,sin_match
P-80682,Gabriel,Alonso,1923-11-09,Q2463646,25567566,Gabriel_Alonso,Gabriel Alonso,SOCCER PLAYER,slug_exacto
P-44317,Norberto,Alonso,1953-01-04,Q94949,2177801,Norberto_Alonso,Norberto Alonso,SOCCER PLAYER,slug_exacto
P-40490,Periko,Alonso,1953-02-01,Q605880,7094526,Periko_Alonso,Periko Alonso,SOCCER PLAYER,api_qid
P-73924,Xabi,Alonso,1981-11-25,Q208104,1009205,Xabi_Alonso,Xabi Alonso,SOCCER PLAYER,slug_exacto
P-23003,Juan,Alonzo,1911-06-24,,,,,,sin_match
P-31090,Adrian,Alston,1949-02-06,Q372332,6762738,Adrian_Alston,Adrian Alston,SOCCER PLAYER,slug_exacto
P-60629,José,Altafini,1938-07-24,Q62182,1594192,José_Altafini,José Altafini,SOCCER PLAYER,slug_exacto
P-58585,not applicable,Altair,1938-01-21,Q2566025,1371664,Altair_Gomes_de_Figueiredo,Altair Gomes de Figueiredo,SOCCER PLAYER,slug_exacto
P-07475,Jozy,Altidore,1989-11-06,Q208619,10919134,Jozy_Altidore,Jozy Altidore,SOCCER PLAYER,slug_exacto
P-46574,Alessandro,Altobelli,1955-11-28,Q346945,1395318,Alessandro_Altobelli,Alessandro Altobelli,SOCCER PLAYER,slug_exacto
P-03616,Esteban,Alvarado,1989-04-28,Q152791,24720665,Esteban_Alvarado,Esteban Alvarado,SOCCER PLAYER,slug_exacto
P-73491,Roberto,Alvarado,1998-09-07,Q21004804,47809569,Roberto_Alvarado,Roberto Alvarado,SOCCER PLAYER,slug_exacto
P-87796,Guido,Alvarenga,1970-08-24,Q197567,5639904,Guido_Alvarenga,Guido Alvarenga,SOCCER PLAYER,slug_exacto
P-97689,Édgar,Álvarez,1980-01-09,Q318526,3811643,Édgar_Álvarez,Édgar Álvarez,SOCCER PLAYER,slug_exacto
P-26546,Edson,Álvarez,1997-10-24,Q27859514,52268216,Edson_Álvarez,Edson Álvarez,SOCCER PLAYER,slug_exacto
P-89353,Eliseo,Álvarez,1940-08-09,,,,,,sin_match
P-36059,Emilio,Álvarez,1939-02-10,Q1337571,33279234,Emilio_Álvarez_(Uruguayan_footballer),Emilio Álvarez,SOCCER PLAYER,slug_exacto
P-19776,Julián,Álvarez,2000-01-31,Q59381180,58930059,Julián_Álvarez_(footballer),Julián Álvarez,SOCCER PLAYER,slug_exacto
P-09058,Kevin,Álvarez,1999-01-15,Q58932452,60662051,"Kevin_Álvarez_(footballer,_born_1999)",Kevin Álvarez,SOCCER PLAYER,slug_exacto
P-10890,Leonel,Álvarez,1965-07-29,Q720014,1166302,"Leonel_Álvarez_(footballer,_born_1965)",Leonel Álvarez,SOCCER PLAYER,slug_exacto
P-58741,Ricky,Álvarez,1988-04-12,Q333793,27872150,Ricky_Álvarez,Ricky Álvarez,SOCCER PLAYER,slug_exacto
P-86404,Éder,Álvarez Balanta,1993-02-28,Q6174184,39244620,Éder_Álvarez_Balanta,Éder Álvarez Balanta,SOCCER PLAYER,slug_exacto
P-09739,Manuel,Álvarez Jiménez,1928-05-23,Q2635219,33259320,Manuel_Álvarez_(footballer),Manuel Álvarez,SOCCER PLAYER,api_qid
P-31048,not applicable,Álvaro,1961-01-03,,,,,,sin_match
P-02115,John,Alvbåge,1982-08-10,Q464550,2149398,John_Alvbåge,John Alvbåge,SOCCER PLAYER,slug_exacto
P-76960,Bruno,Alves,1981-11-27,Q193000,6458453,Bruno_Alves,Bruno Alves,SOCCER PLAYER,slug_exacto
P-09441,Dani,Alves,1983-05-06,Q172720,3508785,Dani_Alves,Dani Alves,SOCCER PLAYER,slug_exacto
P-22385,Fernando,Álvez,1959-09-04,Q714674,8708176,Fernando_Álvez,Fernando Álvez,SOCCER PLAYER,api_qid
P-68463,Antonio,Alzamendi,1956-06-07,Q467967,8521826,Antonio_Alzamendi,Antonio Alzamendi,SOCCER PLAYER,slug_exacto
P-40750,Aníbal,Alzate,1933-01-31,,,,,,sin_match
P-92780,Amedeo,Amadei,1921-07-26,Q460577,6959691,Amedeo_Amadei,Amedeo Amadei,SOCCER PLAYER,slug_exacto
P-59353,Lauro,Amadò,1912-03-14,Q673029,17446326,Lauro_Amadò,Lauro Amadò,SOCCER PLAYER,slug_exacto
P-63828,Rafael,Amador,1959-02-16,Q964820,33287890,Rafael_Amador,Rafael Amador,SOCCER PLAYER,slug_exacto
P-23330,Selim,Amallah,1996-11-15,Q22003119,48846047,Selim_Amallah,Selim Amallah,SOCCER PLAYER,slug_exacto
P-11961,Azzedine,Amanallah,1956-04-07,,,,,,sin_match
P-80285,not applicable,Amancio,1939-10-16,Q453653,5302234,Amancio_Amaro,Amancio Amaro,SOCCER PLAYER,slug_exacto
P-15801,Mourad,Amara,1959-02-19,Q1995420,30271393,Mourad_Amara,Mourad Amara,SOCCER PLAYER,slug_exacto
P-54171,not applicable,Amaral,1954-12-25,Q2563823,7148409,"Amaral_(footballer,_born_1954)",Amaral,SOCCER PLAYER,api_qid
P-96621,not applicable,Amarildo,1939-06-29,Q454934,5904819,Amarildo_Tavares_da_Silveira,Amarildo Tavares da Silveira,SOCCER PLAYER,slug_exacto
P-19817,Florencio,Amarilla,1935-01-03,,,,,,sin_match
P-82956,Daniel,Amartey,1994-12-21,Q5548517,38795633,Daniel_Amartey,Daniel Amartey,SOCCER PLAYER,slug_exacto
P-28217,Ignacio,Ambríz,1965-02-07,Q1657244,5293110,Ignacio_Ambríz,Ignacio Ambríz,SOCCER PLAYER,slug_exacto
P-66683,Javier,Ambrois,1932-05-09,Q1643936,31378288,Javier_Ambrois,Javier Ambrois,SOCCER PLAYER,slug_exacto
P-22192,Efe,Ambrose,1988-10-18,Q2110494,18714252,Efe_Ambrose,Efe Ambrose,SOCCER PLAYER,slug_exacto
P-75905,Paúl,Ambrosi,1980-10-14,Q126272,5243389,Paúl_Ambrosi,Paúl Ambrosi,SOCCER PLAYER,slug_exacto
P-21753,Mohammed,Ameen,1980-04-29,Q725992,5361656,Mohammed_Ameen,Mohammed Ameen,SOCCER PLAYER,slug_exacto
P-69103,Marco,Amelia,1982-04-02,Q234866,4224701,Marco_Amelia,Marco Amelia,SOCCER PLAYER,slug_exacto
P-03886,Shola,Ameobi,1981-10-12,Q313085,1465829,Shola_Ameobi,Shola Ameobi,SOCCER PLAYER,slug_exacto
P-31537,Martin,Amerhauser,1974-07-23,Q690106,5570365,Martin_Amerhauser,Martin Amerhauser,SOCCER PLAYER,slug_exacto
P-44487,not applicable,Américo,1933-03-06,Q2054907,10440413,Américo_Lopes,Américo Lopes,SOCCER PLAYER,slug_exacto
P-36379,Efraín,Amézcua,1907-08-03,Q972784,31500201,Efraín_Amézcua,Efraín Amézcua,SOCCER PLAYER,slug_exacto
P-24531,Vahid,Amiri,1988-04-02,Q17385558,43266863,Vahid_Amiri,Vahid Amiri,SOCCER PLAYER,slug_exacto
P-79316,Matthew,Amoah,1980-10-24,Q313725,2842191,Matthew_Amoah,Matthew Amoah,SOCCER PLAYER,slug_exacto
P-84893,Daniel,Amokachi,1972-12-30,Q375462,2677677,Daniel_Amokachi,Daniel Amokachi,SOCCER PLAYER,slug_exacto
P-61706,Guillermo,Amor,1967-12-04,Q342808,5586941,Guillermo_Amor,Guillermo Amor,SOCCER PLAYER,slug_exacto
P-11629,Rúben,Amorim,1985-01-27,Q368682,12138301,Rúben_Amorim,Rúben Amorim,SOCCER PLAYER,slug_exacto
P-69834,Manuel,Amoros,1962-02-01,Q361953,5133779,Manuel_Amoros,Manuel Amoros,SOCCER PLAYER,slug_exacto
P-50398,Ethan,Ampadu,2000-09-14,Q26250324,51286838,Ethan_Ampadu,Ethan Ampadu,SOCCER PLAYER,slug_exacto
P-37696,Nordin,Amrabat,1987-03-31,Q374523,15404545,Nordin_Amrabat,Nordin Amrabat,SOCCER PLAYER,slug_exacto
P-71023,Sofyan,Amrabat,1996-08-21,Q18428483,44351122,Sofyan_Amrabat,Sofyan Amrabat,SOCCER PLAYER,slug_exacto
P-37867,Tom,Amrhein,not available,,,,,,sin_match
P-39938,Roald,Amundsen,1913-09-18,,,,,,sin_match
P-22820,Emmanuel,Amunike,1970-12-25,Q431526,2677541,Emmanuel_Amunike,Emmanuel Amunike,SOCCER PLAYER,slug_exacto
P-28649,Gharib,Amzine,1973-05-03,Q690594,5627280,Gharib_Amzine,Gharib Amzine,SOCCER PLAYER,slug_exacto
P-84945,Chol-hyok,An,1987-06-27,Q368677,20371934,An_Chol-hyok,An Chol-hyok,SOCCER PLAYER,slug_exacto
P-35590,Ik-soo,An,1965-05-06,,,,,,sin_match
P-31496,Qi,An,1981-06-21,Q482505,5961850,An_Qi,An Qi,SOCCER PLAYER,slug_exacto
P-03861,Se-bok,An,1946-10-29,,,,,,sin_match
P-16478,Yong-hak,An,1978-10-25,Q312943,8178412,An_Yong-hak,An Yong-hak,SOCCER PLAYER,slug_exacto
P-32265,Pietro,Anastasi,1948-04-07,Q62252,6880528,Pietro_Anastasi,Pietro Anastasi,SOCCER PLAYER,slug_exacto
P-13638,Carlo,Ancelotti,1959-06-10,Q174614,1142794,Carlo_Ancelotti,Carlo Ancelotti,COACH,slug_exacto
P-47978,Atilio,Ancheta,1948-07-19,Q755895,3714387,Atilio_Ancheta,Atilio Ancheta,SOCCER PLAYER,slug_exacto
P-44460,William,Andem,1968-06-14,,,,,,sin_match
P-51120,Wim,Anderiesen,1903-11-27,Q1384642,9178071,Wim_Anderiesen,Wim Anderiesen,SOCCER PLAYER,slug_exacto
P-04488,Henrik,Andersen,1965-05-07,Q957760,6839810,Henrik_Andersen,Henrik Andersen,SOCCER PLAYER,slug_exacto
P-43705,Joachim,Andersen,1996-05-31,Q15943423,43491260,Joachim_Andersen_(footballer),Joachim Andersen,SOCCER PLAYER,slug_exacto
P-44129,Oddmund,Andersen,1915-12-21,,,,,,sin_match
P-83165,Stephan,Andersen,1981-11-26,Q299536,1467134,Stephan_Andersen,Stephan Andersen,SOCCER PLAYER,slug_exacto
P-60745,John,Anderson,1929-12-08,,,,,,sin_match
P-42021,Stan,Anderson,1933-02-27,Q2462277,3864404,Stan_Anderson,Stan Anderson,SOCCER PLAYER,slug_exacto
P-70102,Viv,Anderson,1956-07-29,Q357281,995334,Viv_Anderson,Viv Anderson,SOCCER PLAYER,slug_exacto
P-99591,Åke,Andersson,1917-04-22,,,,,,sin_match
P-71531,Andreas,Andersson,1974-04-10,Q495810,2918991,"Andreas_Andersson_(footballer,_born_1974)",Andreas Andersson,SOCCER PLAYER,slug_exacto
P-90911,Björn,Andersson,1951-07-20,Q879537,9997177,Björn_Andersson,Björn Andersson,SOCCER PLAYER,slug_exacto
P-62207,Daniel,Andersson,1977-08-28,Q351934,2840429,"Daniel_Andersson_(footballer,_born_1977)",Daniel Andersson,SOCCER PLAYER,slug_exacto
P-23401,Ernst,Andersson,1909-03-26,Q1357372,15834405,Ernst_Andersson,Ernst Andersson,SOCCER PLAYER,slug_exacto
P-38092,Harry,Andersson,1913-03-07,Q677755,5969980,Harry_Andersson,Harry Andersson,SOCCER PLAYER,slug_exacto
P-60371,Kennet,Andersson,1967-10-06,Q352241,1610584,Kennet_Andersson,Kennet Andersson,SOCCER PLAYER,slug_exacto
P-65696,Magnus,Andersson,1958-04-23,Q1371342,13043538,"Magnus_Andersson_(footballer,_born_1958)",Magnus Andersson,SOCCER PLAYER,api_qid
P-45925,Otto,Andersson,1910-05-07,Q965710,33238031,Otto_Andersson_(footballer),Otto Andersson,SOCCER PLAYER,slug_exacto
P-63774,Patrik,Andersson,1971-08-18,Q312089,740855,Patrik_Andersson,Patrik Andersson,SOCCER PLAYER,slug_exacto
P-12765,Roland,Andersson,1950-03-28,Q549367,12815291,Roland_Andersson,Roland Andersson,SOCCER PLAYER,slug_exacto
P-60570,Roy,Andersson,1949-08-02,Q1371982,3351440,Roy_Andersson_(footballer),Roy Andersson,SOCCER PLAYER,slug_exacto
P-91027,Sune,Andersson,1921-02-22,Q1377048,22239008,"Sune_Andersson_(footballer,_born_1921)",Sune Andersson,SOCCER PLAYER,slug_exacto
P-22714,Sven,Andersson,1907-02-14,Q1115797,33243897,"Sven_Andersson_(footballer,_born_1907)",Sven Andersson,SOCCER PLAYER,slug_exacto
P-83613,Sven,Andersson,1963-10-06,Q2005685,7004842,"Sven_Andersson_(footballer,_born_1963)",Sven Andersson,SOCCER PLAYER,slug_exacto
P-40570,Darren,Anderton,1972-03-03,Q363608,1089164,Darren_Anderton,Darren Anderton,SOCCER PLAYER,slug_exacto
